id,keyword,location,text,target
22934,,,"Personenauto 's zijn daarnaast verantwoordelijk voor 39 procent van de stikstofemissies in het verkeer , Vrachtwagens voor 33 procent en bestelauto 's voor 23 procent .",nee
11421,,,Pieken Wel moet iedereen die erom vraagt uiteindelijk worden aangesloten op het stroomnet .,ja
3478,,,Plannen blijven maken Gedeputeerde Tijs de Bree pleit er voor dat projecten voor het opwekken van duurzame energie gewoon door gaan .,ja
22583,,,"Polman denkt dat 2016 het jaar van de grote duurzame doorbraak gaat worden , met zijn werk met Unilever , met het klimaatakkoord van Parijs .",nee
13740,,,Popster Sting richtte een fonds op voor het regenwoud en de band Radiohead lanceerde een campagne tegen de uitstoot van CO2 .,ja
4302,,,Praag hamerde erop dat kernenergie een belangrijke rol moet blijven spelen in de energiemix .,ja
12610,,,Premier Mateusz Morawiecki bevestigde vorige week dat de bouw van een kerncentrale een van de topprioriteiten is van zijn regering .,ja
14835,,,"Provincie , gemeenten , waterschap en netbeheerder in West Overijssel werken samen aan een Regionale Energie Strategie ( RES ) .",ja
15607,,,"Provincie , gemeenten , waterschap en netbeheerder in West Overijssel werken samen aan een Regionale Energie Strategie .",ja
23457,,,Pure Energie wil een zonnepark van zo ﾒ n 20 hectare bouwen onder twee van de windmolens .,ja
15110,,,Puur elektrisch kun je met de auto zo 'n 150 kilometer ver rijden .,nee
5406,,,PVV en Forum voor Democratie willen dat de provincie uitzoekt hoeveel huishoudens in Overijssel in financi�le problemen komen vanwege het landelijke klimaatakkoord .,ja
27771,,,"Rederijen willen in tien jaar via een verplichte heffing een fonds van $ 5 mrd bij elkaar sparen voor de ontwikkeling en toepassing van schonere brandstoffen , zoals waterstof .",ja
6135,,,Regie Wethouder Energie Monique Schuttenbeld : ﾓ Het aanbod omvat een minimale en maximale hoeveelheid duurzame energie die in de toekomst in het gebied wordt opgewekt .,nee
1105,,,"Reizigers kiezen tegenwoordig eerder voor de trein omdat de CO2 uitstoot dan veel kleiner is dan bij het alternatief , bijvoorbeeld het vliegtuig .",ja
22320,,,"Remco de Boer is onderzoeker , adviseur en publicist op het gebied van de energietransitie .",nee
25888,,,"Remkes leidt het Adviescollege Stikstofproblematiek , dat eind vorige maand met voorstellen kwam om de uitstoot van stikstof te verminderen .",ja
12498,,,Rendement van windparken stijgt Voor het rendement van windenergie heeft dit een onevenredig groot effect .,nee
8152,,,Repsol gaat dat doen door bijvoorbeeld CO2 af te vangen en op te slaan en door te investeren in onder meer energie uit waterstof en wind .,ja
4663,,,"RES staat voor Regionale Energiestrategie , een document dat in alle 30 regio ﾒ s in Nederland wordt opgesteld .",nee
6234,,,RES Volgens de provincie moet de gemeente Noordwijk niet te hard van stapel lopen .,ja
25273,,,RESMet de komst van de Regionale Energiestrategie ( RES ) wordt de verantwoordelijkheid voor de opwekking van energie op land namelijk in de regio neergelegd .,nee
3072,,,Restwarmte SP Tweede Kamerlid Cem La�in diende vorige week een motie in waarin hij de minister vroeg om beter te kijken naar de duurzaamheid van warmtenetten .,ja
6544,,,"Robertson : "" Duitsland heeft in de afgelopen decennia zo 'n fantastische industrie rond duurzame energie opgebouwd .",ja
25738,,,"Rond 2050 wil Duitsland klimaatneutraal zijn , dus niet langer broeikasgassen uitstoten die schadelijk zijn voor het klimaat .",ja
1933,,,Rond de jaarwisseling rijden er daarmee meer elektrische auto 's rond dan plug in hybrides .,nee
4810,,,"Ruim twee jaar geleden financierde het pensioenfonds het grootste windpark in Zweden : een investering van ﾀ 327 mln , voor turbines op land .",ja
23630,,,"Rusland , als grote olie - en gasproducent de op drie na grootste uitstoter van broeikasgassen ter wereld , warmt twee keer zo snel op als het wereldgemiddelde .",nee
12648,,,Samen met de heer Faassen koppelde de wethouder op parkeerplaats Den Oordt een elektrische auto aan de nieuwe laadpaal .,nee
26824,,,Samen met zuurstof of waterstof wordt stikstof omgezet in stikstofoxiden ( NOx ) en ammoniak ( NH3 ) .,nee
11834,,,"Samen werken deze groepen aan zo ﾒ n 170 verschillende projecten , van zonnedaken tot windmolens en energiebesparing .",ja
25165,,,"Scenario 's De gemeente heeft scenario ﾒ s doorgerekend met meer , maar ook helemaal geen windmolens .",nee
11718,,,Schaarse ruimte Een ander punt dat aan de orde kwam was het de gebrekkige capaciteit op het elektriciteitsnet .,ja
541,,,Schuldsanering Beide partijen vinden niet dat de energietransitie ertoe mag leiden dat gezinnen in de schuldsanering terechtkomen .,ja
563,,,Schuldsanering De partijen vinden niet dat de energietransitie ertoe mag leiden dat gezinnen in de schuldsanering terechtkomen .,ja
21660,,,Sensus liet al eerder weten van plan te zijn om te werken met een biomassacentrale .,ja
10580,,,"Shell mag dan wel door velen worden gezien als een grote vervuiler , het bedrijf investeert ook volop in duurzame energie .",ja
16182,,,"Shell RDSAﾀ27,21-0,55 % wil , om Eneco te kopen , een aantal bedrijfsonderdelen op gebied van duurzame energie en elektrificatie overdragen aan het Rotterdamse energiebedrijf .",ja
1482,,,Shell volgt zijn klanten naar de elektrische auto ﾒ s.,ja
16203,,,"Shell wil , om Eneco te kopen , een aantal bedrijfsonderdelen op gebied van duurzame energie en elektrificatie overdragen aan het Rotterdamse energiebedrijf .",ja
3123,,,Sif gaat tachtig monopiles leveren voor een windpark in Frankrijk .,nee
17851,,,Sif heeft de capaciteit om jaarlijks 300.000 ton staal te verwerken tot funderingen voor windturbines op zee of stellages voor de olie - en gasindustrie .,nee
26140,,,Sinds 1990 is de uitstoot van CO2 flink gedaald terwijl de economie fors is gegroeid .,nee
14306,,,Sinds 2000 heeft het bedrijf de CO2 uitstoot per kilometer per passagier teruggebracht met meer dan een derde .,nee
26610,,,Sinds dit jaar wordt bij advertenties met een prijs ook genoemd wat het kost om de CO2 uitstoot van de reis te compenseren .,nee
18189,,,Sinds twee weken is de Amercentrale bij Geertruidenberg officieel Nederlands eerste elektriciteitscentrale op biomassa .,nee
5813,,,Sindsdien zijn er op het land van het familiebedrijf zonnepanelen verschenen en is er een biomassacentrale gebouwd .,nee
12653,,,Slim laden wil zeggen dat elektrische auto ﾒ s sneller laden als duurzame energie en zon en wind volop beschikbaar is .,nee
12652,,,Snel laden met duurzame energie Gemeente Ommen werkt samen met andere gemeenten in het project ﾑ Overijsselse en Gelderse aanpak voor slim openbaar laden ﾒ .,nee
12398,,,"Sniffers kosten ﾀ 3000 tot ﾀ 5000 , maar de nieuwste , de methaansniffer Green Feed , kost wel ﾀ 60.000 . ' ' Methaan is een 25 keer sterker broeikasgas dan kooldioxide .",nee
24837,,,Sommige energiedeskundigen pleiten daarom voor biomassa met een lagere koolstofschuld .,ja
1413,,,Soms valt het op dat bij een bepaalde lading veel CO2 uitstoot vrij komt .,nee
13496,,,Speciaal voor deze zes moet netbeheerder Liander een vervangend gasnet light aanleggen .,nee
25137,,,SSH heeft als doel om de CO2 uitstoot van haar panden te verlagen .,ja
1191,,,Staphorst - Wij Duurzaam Staphorst heeft in de tweede helft van 2019 een paar belangrijke mijlpalen voor het windpark Bovenwind bereikt .,ja
22024,,,"Start ups die maatschappelijke impact centraal stellen en zich bijvoorbeeld bezighouden met de energietransitie of circulariteit , vallen hierdoor vaak buiten de boot .",ja
19786,,,Statistische transfers Minister Wiebes van Economische Zaken & Klimaat erkende eerder al dat de 14 % duurzame energie in 2020 niet wordt gehaald .,nee
14295,,,Steden Op dit moment zijn het uitsluitend kassen die gebruik maken van aardwarmte .,nee
16141,,,Steeds vaker zie je zonneparken opduiken langs snelwegen of aan de randen van een dorp of stad .,nee
6254,,,"Steekpenningen Het gaat om de nieuwe kolencentrale die wordt gebouwd in Cirebon , op Java , naast een bestaande centrale die in 2012 in gebruik is genomen .",nee
12139,,,"Stel dat er een nieuwe aanvraag komt , dan zullen we aangeven dat we biomassa heroverwegen .",ja
12620,,,Te duur Nu is 80 % van de elektriciteit in Polen ( 24 gigawatt ) afkomstig uit kolencentrales .,nee
553,,,Tegelijkertijd ageren de activistische boeren tegen subsidies op biomassa .,ja
15893,,,Tegen die tijd zal het gebruik van fossiele brandstoffen voor auto 's zijn piek al voorbij zijn .,nee
19679,,,"T�gen het doemdenken , voor kernenergie en kunstmest .",ja
20882,,,Tegenstanders van het stoken van biomassa hebben het altijd over het opstoken van bos .,ja
6541,,,Ten minste drie windmolens rond hun erf staan binnen die 1000 meter grens .,nee
25773,,,"Tennet stopt nog eens 215 miljoen euro in het elektriciteitsnet , bovenop de miljarden die al eerder werden aangekondigd .",ja
15886,,,Tenslotte richt de RES zich op het netwerk dat nodig is om duurzame energie op te slaan of te transporteren .,ja
15616,,,Tenslotte richt de RES zich op het netwerk om duurzame energie op te slaan of te transporteren .,ja
5958,,,Ter Haar : � Komend jaar gaan we op Indi� een stap verder met BENG huizen : Bijna Energie Neutrale Gebouwen .,ja
16000,,,"Terwijl het aantal SUV 's is toegenomen , is de gemiddelde CO2 uitstoot per kilometer in Nederland en de rest van Europa flink gedaald , mailt de woordvoerder van BOVAG .",nee
13009,,,Terwijl ik waarschijnlijk veel sneller geluidsoverlast ervaar wanneer die windmolen staat op het terrein van die klootzak van een buurman tegen wie ik een rechtszaak heb lopen . ﾒ,ja
18313,,,Terwijl landen in het klimaatakkoord van Parijs afspraken vol op hernieuwbare energie in te zetten .,ja
21919,,,"Tesla produceerde in het afgelopen kwartaal in totaal 79.837 stuks van zijn goedkoopste elektrische auto , oftewel ruim 5700 per week .",nee
3462,,,Tientallen duurzame energieprojecten in Overijssel liggen te wachten tot ze aangesloten kunnen worden op het stroomnet .,nee
6152,,,Tientallen mensen hebben maandag in Arnhem meegedaan aan een lawaaiprotest tegen een biomassacentrale die binnenkort in gebruik wordt genomen .,ja
12346,,,Tijden veranderd Essent werd tien jaar geleden losgeweekt van netbeheerder Enexis en verkocht voor ﾀ 9 mrd aan RWE uit Duitsland .,nee
5294,,,Timmermans wil dat er 2 miljard bomen worden geplant en de elektrische auto moet definitief doorbreken door het neerzetten van 1 miljoen laadpalen .,ja
23680,,,Toch gaat de opschaling van zon - en windenergie zo snel dat op plekken het elektriciteitsnet nu al tegen de grenzen aanloopt van de huidige capaciteit .,nee
1427,,,"Toch is er nog volop fiducie in aardwarmte , zeker in de sector zelf .",ja
20310,,,Toch is het opwarmende effect van methaan ook een eeuw na de uitstoot nog 28 keer zo groot als dat van CO2 .,nee
6748,,,"Toch subsidieert Nederland houtverbranding met miljarden euro 's , omdat het kwalificeert als hernieuwbare energie .",ja
15374,,,Toch was Nederland van meet af aan voor het voorstel om alle fossiele brandstoffen in de ban te doen .,ja
11879,,,Toen besloot de Raad van State dat de windmolens die misschien in Kampen zouden komen meegerekend moesten worden in onze milieurapportage .,ja
16992,,,"Toen de eerste elektrische auto 's omstreeks 2010 op de markt kwamen , volgden de elektrische brom - en snorfiets al snel .",nee
5627,,,"Toen uiteindelijk het echte klimaatakkoord werd gepresenteerd , was er niets meer van euforie te bespeuren .",ja
6514,,,Tot 20.00 uur gold een KNMI waarschuwing code geel voor harde wind ; de windmolen viel omstreeks 19.00 uur om .,nee
8163,,,Tot die tijd is het volgens hem belangrijk dat de olie - en gasmaatschappijen investeren in technologie�n om de benodigde fossiele brandstoffen zo schoon mogelijk te winnen .,ja
4758,,,Tot dusver leek er niet heel veel animo voor de mogelijkheid om het aandeel in de CO2 uitstoot te compenseren .,ja
6118,,,Tot juni 2018 was de onderneming eigendom van netbeheerder Alliander .,nee
26988,,,Tot nu toe moest vier procent bijtelling betaald worden voor een elektrische auto die wordt geleaset .,nee
3117,,,"Tot slot werd onder Franse druk besloten kerncentrales t�ch onder het kopje ' transitie ' te laten vallen , maar alleen als die mens en milieu geen aantoonbare schade toebrengt .",ja
18641,,,"Toyota heeft een elektrische auto voor China , maar nog niet voor de rest van de wereld .",nee
22890,,,Traditionele raketmotoren maken gebruik van een combinatie van vloeibare zuurstof en waterstof of vloeibare zuurstof en kerosine .,nee
20137,,,Transformatorhuisjes en windmolens Schakelstations zijn knooppunten in het hoogspanningsnet waarin verbinding kunnen worden aan - en uitgezet .,nee
16768,,,"Transitie Sinterklaas Invest NL richt zich op de grote transitievraagstukken , zoals de energietransitie .",ja
174,,,Trumps afkeer voor windturbines gaat volgens CNN terug naar ver voor zijn politieke carri�re .,ja
4278,,,"Tsjechi� en Hongarije gingen overstag , nadat de regeringsleiders toezegden dat kernenergie erkend zal worden als optie om de CO2 terug te dringen .",ja
4303,,,Tsjechi� was bang dat het straks geen geld kan lenen bij de Europese Investeringsbank ( EIB ) voor de bouw van nieuwe kerncentrales .,ja
12630,,,Tsjechi� wil bijvoorbeeld het aandeel van kerncentrales in de energiemix verhogen van 30 % naar 40 % in 2040 .,ja
22758,,,Tussen de 6 en 7 procent van de CO2 uitstoot in Nederland komt van de fabriek van Tata in IJmuiden .,nee
11980,,,Twee jaar geleden noemde een woordvoerder van het Deense bedrijf die 167 meter nog ' de grootste rotoren ooit voor een windturbine ' .,nee
3924,,,Twee maanden na een workshop was de CO2 uitstoot van die restaurants teruggebracht met gemiddeld 20 % .,nee
4068,,,"U doet het een beetje af als een grapje , maar uit veel van uw tweets spreekt grote twijfel over de energietransitie .",ja
4071,,,U gaat een stap verder : u pleit openlijk voor kernenergie .,ja
13174,,,"U wilt ook grote investeringen in duurzame energie , zoals warmtenetten of geothermie .",ja
21376,,,"Uit cijfers die de NOS had opgevraagd , bleek in april dat er in Nederland steeds meer biomassacentrales bijkomen .",nee
6161,,,Uit dat onderzoek blijkt dat de uitstoot van fijnstof in Arnhem binnen de norm blijft .,nee
22657,,,Uit een eerder deze maand gepubliceerd rapport blijkt dat twintig fossiele energiebedrijven verantwoordelijk zijn voor een derde van alle wereldwijde CO2 uitstoot sinds 1965 .,nee
8548,,,Uit onderzoek van het World Resources Institute naar de elektrificatie van de busvloot in steden wereldwijd blijkt dat de prijzen van elektrische bussen vari�ren .,nee
15603,,,Uiteindelijk is het de bedoeling om alle vijf kolencentrales in Nederland af te stoten .,ja
3728,,,"Uiteindelijk staat er een oproep in tot "" de dringende noodzaak "" om de uitstoot van broeikasgassen te verminderen , in lijn met de doelen uit het Parijse Klimaatakkoord .",ja
18378,,,Uitgangspunt was de gemiddelde energiemix voor de in Duitsland verkochte elektrische auto ﾒ s.,nee
27594,,,Urgenda eiste een broeikasgas reductie van minimaal 25 % in 2020 .,ja
23806,,,"Urgenda startte destijds met 900 mede eisers een Klimaatzaak tegen de Staat , om te eisen dat er wat moet worden gedaan tegen de uitstoot van broeikasgassen .",ja
26091,,,Urgenda wil dat de overheid zich houdt aan het voornemen om in 2020 de uitstoot van broeikasgassen met 25 procent te verlagen ten opzichte van 1990 .,ja
27439,,,"Vaak voelen gemeentes zich overvallen door de bouwers van zonneweides , omdat zij ook nog geen plannen hebben .",ja
2313,,,Van Boddenkamp - tot Getfertsingel veroorzaakt het aanzwellende verkeer een uitstoot aan stikstof waarvoor een beetje milieubewuste boer zich nog zou schamen .,ja
13295,,,Van den Berg : ﾑ De Rotterdamse regio wilde de gemeente Hoeksche Waard graag betrekken bij zijn regionale energiestrategie .,ja
14330,,,Van dit zonnepark bij Vriezenveen is de gemeente de enige aandeelhouder .,nee
23676,,,"Van het totale aandeel hernieuwbare energie in 2018 ( 7,4 % ) betreft zo ﾒ n 60 % biomassa .",nee
7159,,,Van schepen op waterstof tot pizzabezorgers met ﾒ swapbare accu ﾒ s ﾒ voor de scooter .,nee
25239,,,"Van Zelderen : "" Ik zou willen dat je eerst per gebied nadenkt waar de energietransitie moet plaatsvinden .",ja
18789,,,"Vanaf 1 januari is de fiscale bijtelling voor een elektrische auto 8 procent , nu is dat nog 4 procent .",nee
14468,,,Vandaag sluit de meest vervuilende kolencentrale van Nederland .,nee
12414,,,Vandaag werd bekend dat woningen in gebieden van windparken in Groningen en Drenthe voor lagere prijzen verkocht worden dan vergelijkbare woningen verder van het windpark vandaan .,nee
14216,,,Vandebron koppelt huishoudens en bedrijven aan lokale producenten - veelal boeren met windturbines - en wil zich zo onderscheiden van andere energiemaatschappijen .,ja
7432,,,Vanuit buurtdorp Epse sprak gisteravond niemand in ; bij de komst van de bestaande windmolens langs de A1 roerde dat dorp zich wel .,ja
5632,,,Vanuit het landelijke klimaatakkoord moeten provincies ruimte maken voor 35Terrawattuur aan zon - en windenergie .,nee
6788,,,"Vanwege het krappere aanbod , steeg de prijs van elektriciteit tot wel 40 % in de elektriciteitsregio ﾒ s die het meeste op kernenergie leunden ( gemiddelde : 5,8 % ) .",nee
16431,,,Vattenfall liet weten na de omstreden biomassacentrale in Diemen voorlopig geen nieuwe centrales meer te willen bouwen in Nederland .,ja
8434,,,"Veel biomassa zoals houtsnippers komt van buiten de EU , zoals Noord Amerika .",nee
17947,,,Veel raadsfracties zijn recent bij een informatieavond geweest over de warmtetransitie .,nee
27775,,,"Veel schone technologie�n , waaronder groene waterstof , zijn nog niet zo ver dat ze op grote schaal als brandstof toegepast kunnen worden .",nee
5899,,,"Veel van het klimaatgeld dat naar duurzame energie gaat , komt van priv� investeerders .",ja
3095,,,Veel zonneparken zijn echter pas in de afgelopen jaren gebouwd .,nee
18892,,,Veelbetekenend was zijn voorspelling dat de elektrische auto binnen een jaar of zeven zo goedkoop wordt dat je er al ��n voor � 100 per maand kunt rijden .,nee
13036,,,Verder gaat 30 procent naar ' energietransitie ' en 20 procent naar verbetering van de openbare ruimte .,nee
6292,,,Verder is de regering van Jambon van plan om het openbaar vervoer te stimuleren en om meer laadpalen voor elektrische auto 's te plaatsen .,ja
8125,,,Verder staat de industrie in de haven voor de opdracht over te schakelen van fossiele brandstof naar hernieuwbare brandstoffen .,nee
2609,,,Verder willen ze dat de uitstoot van broeikasgassen in 2025 verminderd is naar nul en dat burgers meer te vertellen krijgen in de besluitvorming in de energietransitie .,ja
17092,,,"Verder wordt er gewerkt aan schepen op waterstof , uitstootvrije bouwmachines en schone boodschappenbezorgwagens .",ja
23470,,,"Verder wordt er voorgesteld om met een wintervaste haag het zicht op het zonnepark weg te nemen , en dat de panelen zelf en het hek eromheen niet hoger worden dan twee meter .",ja
19910,,,Vergeleken met een aardgascentrale levert het opwekken van warmte in een biomassacentrale twee keer zoveel stikstof op .,nee
14290,,,"Vergunningen De aanleg van een aardwarmteproject is veel werk , met het boren van putten en de aanleg van een warmtenet .",nee
25170,,,Verkenning Over geschikte plekken voor zonneparken en criteria volgen na besluitvorming van de raad onderzoeken .,nee
25411,,,"Verkenning Waar die zonneparken en windmolens moeten komen , is nog onduidelijk .",nee
8558,,,"Vermogensbeheerders , pensioenfondsen en verzekeraars zijn begonnen om hun investeringen in fossiele brandstoffen af te bouwen , maar doen dat volgens Carney veel te langzaam .",ja
5395,,,Verschillende Nederlandse Europarlementari�rs reageren ook positief op de plannen van Eurocommissaris Timmermans .,ja
11713,,,Verschillende politieke partijen spraken vanmorgen de vrees uit dat het plaatsen van windmolens en zonneparken in Overijssel leidt tot ' verrommeling van het landschap ' .,ja
7534,,,"Vertaald naar bijvoorbeeld elektrisch rijden , betekent dit dat als de turbine ��n seconde draait , je met een normale elektrische auto pakweg 15 kilometer kunt rijden .",nee
15977,,,Verwaarloosbaar Maar uit de eerste berekeningen van het RIVM blijken de effecten op de uitstoot en neerslag van stikstof verwaarloosbaar .,nee
8664,,,Verwachting 2020 Volgens een eerste inschatting van de autobranche zal het aandeel elektrische auto 's in 2020 ongeveer 10 procent van de totale verkoop zijn .,nee
4739,,,"Via de waterstofleiding kunnen bedrijven , onderzoekers en studenten nieuwe apparatuur direct voorzien van waterstof en daarmee experimenteren .",nee
14287,,,"Via een fijnmazig leidingennetwerk , een zogeheten warmtenet , gaat de warmte naar de afnemer .",nee
24251,,,Vier jaar later staan in steden wereldwijd de straten vol met klimaatactivisten die vinden dat de energietransitie niet snel genoeg gaat .,ja
26623,,,Vier jaar na het ondertekenen van het klimaatakkoord van Parijs heeft Rusland als een van de laatste landen het verdrag ook geratificeerd .,ja
23459,,,"Vier van de tien windmolens daar worden gerealiseerd door Pure Energie , drie daarvan komen op grondgebied van Ommen .",nee
23521,,,Vietnam wekt nu al meer zonne energie op dan het elektriciteitsnet aankan .,nee
17467,,,Vijfennegentig woningen uit de jarenzestigwijk Overwhere wilde de gemeente loskoppelen van het gas en aansluiten op het warmtenet van de stad .,ja
1785,,,Vineyard windpark In de eerste drie kwartalen van dit jaar heeft het bedrijf 140.000 ton staal verwerkt .,nee
13927,,,Vliegschaamte zou ook naar voren kunnen komen uit het aantal reizigers dat vrijwillig betaalt voor compensatie van uitstoot van CO2 .,ja
11905,,,"Vluchtstrook Een van de manieren om de capaciteit op korte termijn te vergroten , is het benutten van de reservecapaciteit op het net om duurzame energie te transporteren .",nee
18632,,,"Volgens ACEA hebben stekkerauto 's , dus plug inhybrides en volledig elektrische auto 's , in Nederland een aandeel van 6,7 procent in de verkoop .",nee
24255,,,Volgens analisten van Bloomberg New Energy Finance zullen elektrische auto 's steeds meer marktaandeel afsnoepen van de benzine - en dieselmodellen .,nee
26859,,,Volgens cijfers van het RIVM bedroeg de uitstoot van ammoniak en stikstofoxiden in 1990 nog 980 miljoen kilo .,nee
15641,,,"Volgens de Bovag directeur moet niet elektrificatie , maar verduurzaming van het wagenpark het doel zijn .",ja
17696,,,Volgens de dealers haalt Mercedes volgend jaar niet de norm van een gemiddelde CO2 uitstoot van het merk van 95 gram per kilometer .,nee
23532,,,Volgens De Groenen - - met 67 van de 709 zetels in de Bondsdag de zesde partij van Duitsland - - is het hoog tijd om de CO2 uitstoot terug te dringen .,ja
11907,,,Volgens de netbeheerders komt de leveringszekerheid niet in gevaar .,nee
23027,,,Volgens de provincie moest Steenbergen op tijd voor voldoende windenergie zorgen .,ja
5730,,,"Volgens de Raad voor de leefomgeving en infrastructuur zijn er nu ten minste drie transities aan de gang : de energie - , de grondstoffen - en de voedseltransitie .",nee
26776,,,Volgens hem moet er beter worden samengewerkt met de fabrikanten van elektrische auto 's .,ja
16788,,,Volgens hem was de Kamer wel degelijk van zins zich uit te spreken tegen het subsidi�ren van alle houtstook .,ja
6524,,,Volgens hen zijn windturbines schadelijk voor mensen en dieren in de directe omgeving .,ja
11900,,,"Volgens Holland Solar , de Nederlandse Wind Energie Associatie en Energie Nederland is ruim 700 megawatt aan geplande nieuwe projecten voor duurzame energie in gevaar .",ja
7825,,,"Volgens Iran wordt dat gebruikt voor kernenergie , maar de vrees is dat er op den duur ook kernwapens mee worden gemaakt .",ja
12074,,,"Volgens Michiel Daams , universitair docent vastgoedkunde aan de RUG , is er sprake van onrust op de woningmarkt in de gebieden rond de windparken .",ja
13490,,,Volgens netbeheerders moet de wetgeving worden aangepast om situaties als in Purmerend te voorkomen .,ja
853,,,"Volgens netbeheerders stijgen de kosten voor hen met maar liefst 20 tot 25 procent , wat volgens VEH voor een nieuwe tegenvaller voor consumenten gaat zorgen .",ja
20853,,,Volgens Rijkswaterstaat is het opwekken van duurzame energie een prima manier om de vaak ' nutteloze ' grond naast de snelweg te gebruiken .,ja
2743,,,"Volgens tegenstanders van het park zijn de belangen voor het landschap , cultuurhistorie en de bewoners nauwelijks meegenomen in de locatiebepaling voor het zonnepark .",ja
11410,,,Volle netten Begin dit jaar bleek dat het stroomnet in het noorden van Nederland goeddeels vol was : op sommige plekken konden geen zonneweides meer worden aangesloten .,nee
15556,,,"Voor de boeren , de natuur , infrastructuur en woningen , distributiecentra , windmolens en zonneweides , waterberging , enzovoort .",nee
12306,,,Voor de energietransitie kan het in theorie nadelig uitpakken .,ja
3358,,,Voor de grond rondom de plas bij de zijtak van het Twenthekanaal wil de gemeente vooral inzetten op zonneparken .,ja
4811,,,"Voor de Nederlandse kust komen windparken van 700 megawatt , en over een paar jaar parken van 1000 megawatt .",nee
21375,,,"Voor de VS maakt het niets uit , omdat de VS zich uit het klimaatverdrag van Parijs heeft teruggetrokken .",ja
11168,,,Voor de windmolens bijvoorbeeld is cooperatie Deventer Energie met Raedthuys Energie gedeeld eigenaar van de windturbines .,nee
2554,,,"Voor Deventer gaat het daarbij met name om elektriciteit uit zonnepanelen op daken en op land , om windmolens en om warmte uit rioolwater .",nee
4548,,,"Voor dieselauto ﾒ s gaat het volgens het Belgische onderzoek om een stijging van 88 naar 91 gram CO2 per kilometer , bij benzineauto 's ging de uitstoot van 107 naar 111 gram .",nee
12415,,,Voor Ellen van Herp n�g een reden om tegen de grote windmolens tussen Middel en Boskamp te zijn .,ja
13136,,,Voor Leewis is belangrijk dat een deel van het Eneco geld wordt gestoken in de energietransitie in Rotterdam .,ja
11976,,,Voor windturbines geldt : een grotere turbines leidt tot hogere opbrengst .,nee
13010,,,Vooral op het snijvlak van energiebeleid en ruimtelijk beleid komen de verantwoordelijkheden van alle bestuurslagen samen .,nee
1424,,,Vooralsnog is aardwarmte het speelterrein van tuinders .,nee
23461,,,Voordat Raedthuys Pure Energie verder wou gaan met de plannen voor het zonnepark ging het in gesprek met de omwonenden .,nee
449,,,Voorlichtingsorganisatie Milieu Centraal berekent de CO2 uitstoot van vervoersmiddelen op basis van standaard C02 emissiefactoren .,nee
17249,,,Voorne Putten is niet de enige plek in Nederland waar aardwarmte wordt gebruikt om kassen te verwarmen .,nee
11452,,,"Voorstanders van waterstof denken dat groene stroom w�l goedkoper zal worden , of zelfs gratis .",ja
23989,,,Vorig jaar woedde er een brand bij de kerncentrale .,nee
7324,,,"Vorige maand gaf de Eerste Kamer groen licht voor de staatsinvesteringsbank , die zich onder meer zal richten op de energietransitie .",ja
26153,,,"Vorige week kondigde het kabinet ook aan om in het kader van het terugdringen van de uitstoot van stikstof , met een uitkoopregeling te komen voor boeren die willen stoppen .",ja
19920,,,Vorige week protesteerden natuurbeschermingsorganisaties in het zuiden van de Verenigde Staten tegen het subsidi�ren van biomassacentrales door Nederland .,ja
14756,,,Vraagtekens Het documentatie - en onderzoekscentrum voor kernenergie Laka plaatste eerder al vraagtekens bij het exporteren van verarmd uranium naar Rusland .,ja
27214,,,Vrijdag 6 december werd Zonnepark Aadijk Almelo officieel in gebruik genomen en is de levering van duurzame energie op het elektriciteitsnet een feit .,nee
18854,,,Vrijdag waarschuwde het Planbureau voor de Leefomgeving ( PBL ) dat Nederland meer maatregelen moet nemen om de CO2 uitstoot te verlagen .,ja
2856,,,Vrijwel alle landen stemden toen in met het inmiddels beroemde internationale klimaatakkoord .,ja
500,,,VVD ' er Jan Huitema vindt dat kernenergie nadrukkelijk in het pakket moet worden opgenomen .,ja
27518,,,"VVD ﾒ er Klaas Dijkhoff durfde de verhoudingen op scherp te zetten door D66 leider Rob Jetten ﾑ een klimaatdrammer ﾒ te noemen , in opmaat naar het klimaatakkoord .",ja
5959,,,"VVD ﾒ er Klaas Dijkhoff waagde het de verhoudingen op scherp te zetten door D66 leider Rob Jetten een klimaatdrammer te noemen , als opmaat tot het klimaatakkoord .",ja
11037,,,VW steekt de komende jaren 60 miljard euro in elektrificatie en verduurzaming .,ja
12790,,,"Waar , hoeveel en welk formaat windmolens er komen in de gemeente Lochem , zal de komende jaren onderwerp van gesprek zijn , zegt Van Zeijts .",nee
7409,,,Waar de drie extra windmolens komen is nog niet bekend .,nee
25155,,,Waar precies die windturbines en zonneparken moeten komen is nog onduidelijk .,nee
12135,,,"Waar ze aan de ene kant met stoom en kokend water de stad wil verduurzamen , zit ze aan de andere kant met kritiek op en twijfels over biomassacentrales in haar maag .",ja
6513,,,"Waardoor de windmolen omviel , is niet duidelijk .",nee
16733,,,Waarom het plan even de wind mee had. ,ja
3366,,,"Wandelpaden om de Leemslagenplas of bijenkasten , zoals ook gebeurt bij het zonnepark aan de Aadijk .",nee
27009,,,"Wanneer een auto volgens de WLTP meting meer dan nul gram uitstoot , treedt dit tarief in werking Bij elektrische auto 's verandert er wel iets .",nee
14054,,,"Wanneer mest en urine worden vermengd , gaat meer ammoniak de lucht in , een verbinding van stikstof en waterstof .",nee
